transaction_id,customer_id,customer_name,customer_email,customer_phone,customer_region,customer_risk_level,bank_id,bank_name,bank_region,bank_compliance_score,amount,currency,transaction_date,transaction_location,is_high_risk,is_valid_bank_id,amount_outlier,transaction_count,avg_transaction_amount,max_transaction_amount,amount_deviation,large_transaction,foreign_currency,transaction_hour,weekend_transaction,cross_region,invalid_bank,customer_risk_score,night_transaction
369,513,Dawn Stevens,jenniferknight@boyd.com,194.917.5754,North,Medium,256,Bank 256,East,0.75,4342.14,USD,2024-01-30,Jasontown,0,1,0,3,3486.0933333333337,4342.14,856.0466666666666,0,1,0,0,1,0,2,1
370,946,Jillian Molina,mcclurewendy@bernard.com,143-757-5189,East,Medium,745,Bank 745,West,0.89,4449.37,USD,2024-10-09,East Scottmouth,0,1,0,1,4449.37,4449.37,0.0,0,1,0,0,1,0,2,1
371,851,Stephen Richards,charlesdustin@moore-curtis.biz,(693)086-0091,West,Medium,504,Bank 504,North,0.6,1372.39,USD,2024-05-17,Markchester,0,1,0,2,3747.17,6121.95,-2374.7799999999997,0,1,0,0,1,0,2,1
372,679,Michael Watts,williamallen@osborn.com,273-474-2678,East,Medium,185,Bank 185,South,0.76,3924.17,USD,2024-03-29,East Kristinshire,0,1,0,1,3924.17,3924.17,0.0,0,1,0,0,1,0,2,1
373,284,Jennifer Coleman,matthewallen@yahoo.com,526-769-3489x29813,East,Low,906,Bank 906,South,0.72,6981.48,USD,2023-12-06,Kristinfort,1,1,0,1,6981.48,6981.48,0.0,0,1,0,0,1,0,1,1
374,24,Carolyn Gilmore,andersonkelsey@gmail.com,(940)134-4137x57943,West,Low,480,Bank 480,North,0.77,6825.12,USD,2024-08-20,South Gary,1,1,0,1,6825.12,6825.12,0.0,0,1,0,0,1,0,1,1
375,771,Jennifer Jimenez,hallstacey@allen.com,708.121.2556x504,West,Medium,655,Bank 655,East,0.84,2252.73,USD,2024-10-18,South Carl,0,1,0,4,5795.33,9648.45,-3542.6,0,1,0,0,1,0,2,1
376,412,Sandra Cervantes,hberry@gmail.com,494.586.7750x3965,West,Low,784,Bank 784,West,0.66,8796.84,USD,2024-11-17,Jamieton,0,1,0,2,7145.51,8796.84,1651.33,0,1,0,1,0,0,1,1
377,506,Destiny Montgomery,fullergeorge@vargas.com,4668886269,North,Low,148,Bank 148,South,0.88,5776.99,USD,2024-01-30,Terriland,1,1,0,1,5776.99,5776.99,0.0,0,1,0,0,1,0,1,1
378,246,Stephen Vega,adkinslisa@cole.com,(114)648-7212x935,West,Medium,943,Bank 943,North,1.0,3111.95,USD,2024-10-25,East Adrianmouth,0,1,0,3,3808.6866666666665,4942.58,-696.7366666666667,0,1,0,0,1,0,2,1
379,516,Henry Gilbert,julie23@yahoo.com,(060)484-3844,North,Medium,158,Bank 158,North,0.69,7233.76,USD,2024-05-08,Carlosborough,0,1,0,1,7233.76,7233.76,0.0,0,1,0,0,0,0,2,1
380,868,Douglas Martin,josemaldonado@james.com,001-529-635-6373,South,High,48,Bank 48,East,0.7,9931.19,USD,2024-11-16,Rodriguezberg,1,1,0,1,9931.19,9931.19,0.0,0,1,0,1,1,0,3,1
381,532,Stephanie Hudson,zachary75@gmail.com,(922)885-9020x77006,South,Low,690,Bank 690,West,0.69,6212.61,USD,2024-04-23,West Patrickfurt,0,1,0,3,5911.986666666667,7157.74,300.623333333333,0,1,0,0,1,0,1,1
382,4,James Campbell,virginiamorgan@gmail.com,161-783-7589x5926,South,Low,322,Bank 322,West,0.91,4173.66,USD,2024-01-13,Louisland,0,1,0,4,4092.14,6185.55,81.51999999999998,0,1,0,1,1,0,1,1
383,883,Joseph Carlson,edgarsilva@campbell.com,727-940-0333x2696,South,Medium,354,Bank 354,East,0.85,2330.52,USD,2024-11-06,New Andrewview,0,1,0,1,2330.52,2330.52,0.0,0,1,0,0,1,0,2,1
384,706,Diana Torres,kaylamorgan@hotmail.com,+1-532-140-3266x815,South,Low,481,Bank 481,South,0.77,6808.62,USD,2024-01-27,Lake Thomas,1,1,0,2,5839.855,6808.62,968.7650000000003,0,1,0,1,0,0,1,1
385,822,William Thompson,joanna10@smith.biz,100-937-4621x167,South,Medium,469,Bank 469,South,0.85,6405.71,USD,2024-08-20,South Kyleburgh,1,1,0,2,3328.4,6405.71,3077.31,0,1,0,0,0,0,2,1
386,689,Rachel Hansen,johnsonryan@moore.com,001-628-451-2021,West,High,513,Bank 513,South,0.96,4390.82,USD,2024-07-31,Pattersonside,0,1,0,1,4390.82,4390.82,0.0,0,1,0,0,1,0,3,1
387,458,Michael Marshall,greenvalerie@rodriguez.com,6894667386,South,Medium,776,Bank 776,West,0.54,7134.84,USD,2024-11-18,Michaelland,0,1,0,3,6883.423333333333,8445.78,251.41666666666697,0,1,0,0,1,0,2,1
388,650,Joseph Andrews,bmartinez@smith-hernandez.org,+1-938-094-0842,North,Low,227,Bank 227,East,0.7,3432.85,USD,2024-09-01,North Danielville,1,1,0,1,3432.85,3432.85,0.0,0,1,0,1,1,0,1,1
389,437,Scott Johnson,fjohnson@allen-dillon.com,511.765.2123x0420,South,Low,235,Bank 235,East,0.79,5192.36,USD,2023-12-01,Jenniferview,1,1,0,2,4668.635,5192.36,523.7249999999995,0,1,0,0,1,0,1,1
390,523,Thomas Hernandez,davidsimmons@schneider-friedman.org,001-645-941-6695x256,North,High,180,Bank 180,West,0.72,9261.44,USD,2024-05-16,North Joshuastad,0,1,0,1,9261.44,9261.44,0.0,0,1,0,0,1,0,3,1
391,907,Jeremiah Russell,pachecomarvin@yahoo.com,286.216.1203x382,West,Medium,449,Bank 449,West,0.55,8743.29,USD,2024-09-17,New Kelly,0,1,0,2,8636.435000000001,8743.29,106.85499999999956,0,1,0,0,0,0,2,1
392,483,Chad Green,rachel97@gmail.com,(705)064-4295x4912,West,High,691,Bank 691,East,0.89,8077.89,USD,2024-11-13,New Manuelside,1,1,0,2,8357.855,8637.82,-279.96499999999924,0,1,0,0,1,0,3,1
393,819,Ronald Cortez,natalie07@gmail.com,321-060-7698x36094,East,Low,539,Bank 539,South,0.99,2932.77,USD,2024-09-09,North Kristopherborough,0,1,0,2,5957.41,8982.05,-3024.64,0,1,0,0,1,0,1,1
394,368,Shannon King,jarviskaren@johnson.info,(426)117-7563x659,West,Low,761,Bank 761,East,0.7,5704.79,USD,2024-03-01,New Anthony,0,1,0,3,6657.083333333333,7292.38,-952.2933333333331,0,1,0,0,1,0,1,1
395,555,Nathan Garza,mayerchristopher@newton.com,251.102.5568x78305,North,Low,656,Bank 656,North,0.81,5857.3,USD,2024-03-23,Whiteborough,1,1,0,2,5728.885,5857.3,128.41499999999996,0,1,0,1,0,0,1,1
396,119,Joanna Johns,cheyennesmith@ortiz.info,901.185.2727x756,South,Medium,518,Bank 518,North,0.58,3114.5,USD,2024-02-25,Lake Crystal,1,1,0,2,3845.29,4576.08,-730.79,0,1,0,1,1,0,2,1
397,957,Lisa Olson,hollandryan@porter-johnston.com,859.561.2510,North,High,720,Bank 720,North,0.89,5760.31,USD,2024-08-24,New Courtneyborough,1,1,0,2,5932.110000000001,6103.91,-171.80000000000018,0,1,0,1,0,0,3,1
398,364,Jennifer Hawkins,calvinmiller@morales-phillips.com,(173)731-0780x121,West,High,408,Bank 408,South,0.73,6032.56,USD,2024-05-31,Petersonhaven,1,1,0,2,5942.705,6032.56,89.85500000000047,0,1,0,0,1,0,3,1
399,259,Christopher Moore,tporter@yahoo.com,001-207-919-8487x1629,West,High,630,Bank 630,East,0.74,5586.2,USD,2024-08-03,New Markstad,1,1,0,1,5586.2,5586.2,0.0,0,1,0,1,1,0,3,1
400,892,Oscar Greene DVM,tmclean@yahoo.com,(052)867-4198,South,Low,323,Bank 323,North,0.72,6753.55,USD,2024-06-09,Sarahland,1,1,0,1,6753.55,6753.55,0.0,0,1,0,1,1,0,1,1
401,19,Rebekah Alexander,raven28@holmes-reyes.com,859-332-7429x154,West,Low,45,Bank 45,North,0.57,268.84,USD,2024-05-21,Johnstonmouth,0,1,0,3,2430.96,3668.41,-2162.12,0,1,0,0,1,0,1,1
402,227,Julie Potts,matthewsthomas@leon.info,(434)954-5027x02493,West,Medium,817,Bank 817,North,0.69,8394.68,USD,2024-09-14,South Edwin,0,1,0,1,8394.68,8394.68,0.0,0,1,0,1,1,0,2,1
403,99,Bradley Scott,gabrielrodriguez@gmail.com,001-834-620-6948,East,Medium,92,Bank 92,North,0.75,1644.99,USD,2024-08-25,Thomasside,0,1,0,2,2184.345,2723.7,-539.3549999999998,0,1,0,1,1,0,2,1
404,742,Thomas Wright,karinaduffy@yahoo.com,973-196-5840,West,High,467,Bank 467,South,0.5,6655.1,USD,2024-09-02,Mindyfort,0,1,0,2,5583.01,6655.1,1072.0900000000001,0,1,0,0,1,0,3,1
405,285,Daniel Smith,kristindurham@cochran-santos.com,217-983-6560x75351,South,Low,444,Bank 444,North,0.89,6674.15,USD,2024-02-21,Davidmouth,0,1,0,2,6987.53,7300.91,-313.3800000000001,0,1,0,0,1,0,1,1
406,109,Angela Garner,aliciawiggins@white.com,+1-294-203-0843x364,East,Low,487,Bank 487,North,0.8,5939.23,USD,2024-02-28,North Vickishire,0,1,0,1,5939.23,5939.23,0.0,0,1,0,0,1,0,1,1
407,475,Isaac Hutchinson,nicholas33@hendricks-moran.org,947.254.5787x126,North,Low,52,Bank 52,North,0.79,4782.78,USD,2024-08-22,Kimview,1,1,0,3,4950.096666666667,7181.1,-167.31666666666752,0,1,0,0,0,0,1,1
408,797,Nicole Medina,jennifer38@murphy.net,+1-256-505-0292x98651,East,High,652,Bank 652,North,0.84,4704.76,USD,2024-08-20,West Sharonburgh,1,1,0,1,4704.76,4704.76,0.0,0,1,0,0,1,0,3,1
409,626,Deborah Harris,castrochristopher@yahoo.com,692.019.1361x175,East,Low,941,Bank 941,West,0.78,7486.47,USD,2023-12-13,Atkinschester,1,1,0,2,5811.54,7486.47,1674.9300000000003,0,1,0,0,1,0,1,1
410,837,Alexis Herrera,melissa16@hotmail.com,001-538-815-1902x980,North,Medium,712,Bank 712,West,0.62,2593.23,USD,2024-08-28,Cruzberg,0,1,0,1,2593.23,2593.23,0.0,0,1,0,0,1,0,2,1
411,870,Henry Kelly,jay15@gmail.com,821.988.1428,East,Medium,211,Bank 211,South,0.72,3973.95,USD,2024-04-01,Mooremouth,0,1,0,1,3973.95,3973.95,0.0,0,1,0,0,1,0,2,1
412,611,Sharon Crawford,brittney14@avila.com,(162)737-7482x4087,East,Low,699,Bank 699,North,0.66,4150.01,USD,2024-07-10,Monroehaven,1,1,0,4,4004.4425,6738.35,145.5675000000001,0,1,0,0,1,0,1,1
413,713,Arthur Carter,hilledward@zimmerman.com,383-975-2505,South,Medium,368,Bank 368,West,0.98,9953.66,USD,2024-01-22,West Kathyhaven,0,1,0,2,7757.73,9953.66,2195.9300000000003,0,1,0,0,1,0,2,1
414,864,Patricia Hunter,ashley23@gmail.com,(462)876-1846x1828,South,Low,160,Bank 160,South,0.95,2697.79,USD,2024-10-25,Josephfurt,0,1,0,2,1787.735,2697.79,910.0550000000001,0,1,0,0,0,0,1,1
415,804,Wesley Butler,acannon@poole.org,644.511.0759,East,Low,730,Bank 730,North,0.89,6134.69,USD,2024-02-18,West Aaron,0,1,0,3,5630.513333333333,7698.37,504.1766666666663,0,1,0,1,1,0,1,1
416,821,Brittany Mosley,vgregory@hotmail.com,380.951.6364x0881,North,Low,556,Bank 556,South,0.88,905.28,USD,2024-10-14,Christineburgh,0,1,0,1,905.28,905.28,0.0,0,1,0,0,1,0,1,1
417,156,Steven Hunt,swansonstephanie@coleman-richardson.net,630.969.4814,North,Medium,802,Bank 802,East,0.72,1980.24,USD,2024-05-03,North Melissa,0,1,0,2,997.305,1980.24,982.9350000000001,0,1,0,0,1,0,2,1
418,760,Kevin Poole,joshuaevans@pitts.com,706-152-3334x773,West,Low,311,Bank 311,North,0.92,6915.24,USD,2024-09-19,East Stevenhaven,0,1,0,3,3863.403333333333,6915.24,3051.8366666666666,0,1,0,0,1,0,1,1
419,401,Sabrina Williams,yarnold@hotmail.com,744-218-6676x86329,South,Medium,827,Bank 827,West,0.9,1815.27,USD,2023-12-29,East Juanberg,1,1,0,1,1815.27,1815.27,0.0,0,1,0,0,1,0,2,1
420,100,Christopher Holt,bkelly@carpenter.biz,+1-900-312-9702x7509,West,Low,704,Bank 704,North,0.92,2655.72,USD,2024-06-30,Lawsonton,0,1,0,2,5821.195,8986.67,-3165.475,0,1,0,1,1,0,1,1
421,572,Stacy Newman,paul14@yahoo.com,174.670.6270,South,Low,220,Bank 220,East,0.76,3145.99,USD,2024-02-07,Garciafurt,0,1,0,1,3145.99,3145.99,0.0,0,1,0,0,1,0,1,1
422,519,James Osborne,carrillodawn@yahoo.com,(403)134-3212,North,Low,50,Bank 50,East,0.84,5045.59,USD,2023-12-23,Wolfemouth,1,1,0,3,3564.7033333333334,5045.59,1480.8866666666668,0,1,0,1,1,0,1,1
423,670,Jennifer Johnson,chambersjoseph@gibson.com,781.920.5200,North,High,373,Bank 373,East,0.82,5398.38,USD,2024-07-16,Colleenside,0,1,0,3,4918.91,6929.89,479.47000000000025,0,1,0,0,1,0,3,1
424,826,John Petersen,taylorshari@king.net,001-433-377-0646x89416,South,Low,119,Bank 119,East,0.8,1499.77,USD,2023-12-14,South Markbury,0,1,0,2,1899.435,2299.1,-399.66499999999996,0,1,0,0,1,0,1,1
425,744,Ana Rivas,ruth91@becker-villegas.biz,350.458.3478,North,High,915,Bank 915,North,0.89,1014.12,USD,2024-03-13,Evanburgh,0,1,0,1,1014.12,1014.12,0.0,0,1,0,0,0,0,3,1
426,351,Jeremy Blake,michaelaguilar@chandler.org,(534)725-6431x097,South,Low,88,Bank 88,West,0.52,7167.22,USD,2024-07-06,Velasquezport,0,1,0,2,7748.424999999999,8329.63,-581.204999999999,0,1,0,1,1,0,1,1
427,469,Beth Maxwell,salazarmatthew@gmail.com,910-382-0134,East,Medium,318,Bank 318,South,0.93,2121.09,USD,2024-08-09,Port Ritatown,0,1,0,2,2648.77,3176.45,-527.6799999999998,0,1,0,0,1,0,2,1
428,707,Sarah Walker,adamscarol@hotmail.com,001-011-977-7346x987,West,Low,132,Bank 132,East,0.85,9652.95,USD,2023-12-22,Rebeccamouth,0,1,0,3,6470.55,9652.95,3182.4000000000005,0,1,0,0,1,0,1,1
429,496,Christopher Calhoun,danielbullock@brown-jacobson.com,(138)245-7799,North,Low,262,Bank 262,East,0.69,2188.08,USD,2023-12-29,Lake Lisaview,1,1,0,2,3742.875,5297.67,-1554.795,0,1,0,0,1,0,1,1
430,655,Diana Smith,angela89@gmail.com,(764)344-8287x2662,East,High,634,Bank 634,South,0.95,4794.33,USD,2024-05-19,Deanberg,0,1,0,2,4342.82,4794.33,451.5100000000002,0,1,0,1,1,0,3,1
431,350,Linda Taylor,janetzimmerman@tran-crawford.com,238.818.2957,North,Low,230,Bank 230,North,0.56,9190.51,USD,2024-07-13,Schmidtmouth,0,1,0,3,6235.580000000001,9190.51,2954.9299999999994,0,1,0,1,0,0,1,1
432,681,Sharon Perkins MD,rhughes@torres-jones.org,410.104.5192,West,High,688,Bank 688,West,0.81,1896.96,USD,2024-10-04,South Brandonshire,1,1,0,2,5179.9349999999995,8462.91,-3282.9749999999995,0,1,0,0,0,0,3,1
433,62,Stephanie Sanders,harriscristian@yahoo.com,0941153616,West,High,409,Bank 409,West,0.79,467.73,USD,2024-06-21,West Davidstad,0,1,0,1,467.73,467.73,0.0,0,1,0,0,0,0,3,1
434,721,John Flynn,kathryn74@walker.com,3233312428,West,High,993,Bank 993,South,0.97,5626.44,USD,2024-11-06,Markmouth,1,1,0,2,6728.905,7831.37,-1102.4650000000001,0,1,0,0,1,0,3,1
435,37,Jonathan Collins,bryanmichael@allen.net,480.435.0184x3398,East,High,958,Bank 958,North,0.84,1887.27,USD,2024-02-12,Lake Jeffreyfort,1,1,0,2,2955.005,4022.74,-1067.7350000000001,0,1,0,0,1,0,3,1
436,391,Jonathan Spencer,vanessa12@payne.com,+1-876-041-1912x38995,North,High,103,Bank 103,North,0.97,9751.56,USD,2024-11-03,New Brandonton,1,1,0,3,9731.53,9763.79,20.029999999998836,0,1,0,1,0,0,3,1
437,218,Molly Thomas,jade09@gmail.com,263-888-9866x0418,East,Low,747,Bank 747,North,0.88,1946.99,USD,2024-07-26,Elizabethburgh,0,1,0,1,1946.99,1946.99,0.0,0,1,0,0,1,0,1,1
438,785,Curtis Davis,brittany82@thomas.com,8777251507,North,Low,378,Bank 378,West,0.78,1877.07,USD,2024-01-10,Barbarastad,1,1,0,3,5375.96,9921.79,-3498.8900000000003,0,1,0,0,1,0,1,1
439,407,Steven Griffith,jasmine34@martinez.biz,666-669-7486,West,High,671,Bank 671,South,0.54,578.19,USD,2024-08-11,Andrewsfort,1,1,0,2,3853.13,7128.07,-3274.94,0,1,0,1,1,0,3,1
440,319,Shelia Carroll,thomasnathan@smith-olson.biz,(393)619-9850x4376,North,High,18,Bank 18,North,0.57,6503.59,USD,2024-03-14,Cooperborough,0,1,0,2,7068.525,7633.46,-564.9349999999995,0,1,0,0,0,0,3,1
441,488,Travis Murray,adamnewton@yahoo.com,+1-505-636-7226,South,Medium,622,Bank 622,West,0.92,1256.31,USD,2024-09-13,Hannahfurt,0,1,0,2,1420.9299999999998,1585.55,-164.6199999999999,0,1,0,0,1,0,2,1
442,520,Terry Quinn,kwoods@gmail.com,483-783-3755x14135,West,Medium,246,Bank 246,South,0.72,678.11,USD,2024-03-05,Elizabethhaven,0,1,0,1,678.11,678.11,0.0,0,1,0,0,1,0,2,1
443,8,Patrick Spencer,hannah10@yahoo.com,5924666956,East,Low,60,Bank 60,South,0.95,6583.51,USD,2024-11-14,Lake Saraside,0,1,0,1,6583.51,6583.51,0.0,0,1,0,0,1,0,1,1
444,177,Kimberly Martin,michele20@jackson.com,555.992.4221,South,Low,475,Bank 475,West,0.53,6463.99,USD,2024-07-09,Baldwinport,0,1,0,2,6886.895,7309.8,-422.90500000000065,0,1,0,0,1,0,1,1
445,654,David Wright,meyerjoshua@lopez-douglas.net,9050523075,West,Low,781,Bank 781,North,0.79,4055.84,USD,2024-08-05,Lawrencetown,0,1,0,1,4055.84,4055.84,0.0,0,1,0,0,1,0,1,1
446,710,Dr. Jason Ortega,melendezjanet@yahoo.com,341.362.5690x9464,South,High,12,Bank 12,East,0.54,3854.41,USD,2024-06-28,West Samanthaview,0,1,0,2,2232.6349999999998,3854.41,1621.775,0,1,0,0,1,0,3,1
447,812,Barbara Williams,kingcarolyn@gmail.com,756.811.3604x84022,North,High,719,Bank 719,North,0.72,8165.41,USD,2023-11-26,Davidton,1,1,0,1,8165.41,8165.41,0.0,0,1,0,1,0,0,3,1
448,155,Christopher Anderson,xgordon@gmail.com,372.326.4228x8018,North,Low,768,Bank 768,North,0.77,5205.17,USD,2024-06-26,Mckinneyside,1,1,0,2,4764.46,5205.17,440.71000000000004,0,1,0,0,0,0,1,1
449,867,Eric White,cindy47@morgan.com,953.620.4905x8376,West,Medium,776,Bank 776,West,0.54,6112.06,USD,2024-06-17,West Michaelside,0,1,0,2,3818.3250000000003,6112.06,2293.735,0,1,0,0,0,0,2,1
450,651,Mark Arellano,agonzalez@flores.biz,266.908.8362x141,West,Medium,392,Bank 392,South,0.92,6032.62,USD,2024-06-16,North Austinfurt,0,1,0,1,6032.62,6032.62,0.0,0,1,0,1,1,0,2,1
451,378,Jennifer Rodriguez,ricky44@griffin.com,977.453.1149,East,Medium,154,Bank 154,South,0.79,4558.89,USD,2024-07-20,Johnport,1,1,0,1,4558.89,4558.89,0.0,0,1,0,1,1,0,2,1
452,655,Diana Smith,angela89@gmail.com,(764)344-8287x2662,East,High,797,Bank 797,West,0.64,3891.31,USD,2024-06-28,Shepherdland,1,1,0,2,4342.82,4794.33,-451.50999999999976,0,1,0,0,1,0,3,1
453,21,Michelle Hart,meredithjackson@clark.biz,837.992.4785,West,Medium,806,Bank 806,East,0.54,6445.35,USD,2024-05-28,Port Bonnie,0,1,0,2,6150.3,6445.35,295.0500000000002,0,1,0,0,1,0,2,1
454,772,Lonnie Brooks Jr.,martinlindsay@yahoo.com,(927)517-8804x702,South,Low,65,Bank 65,North,0.88,2349.21,USD,2024-04-17,Lake Henry,1,1,0,1,2349.21,2349.21,0.0,0,1,0,0,1,0,1,1
455,788,Michael Soto,ellislori@banks.com,712-713-6877,North,High,838,Bank 838,East,0.51,6827.54,USD,2024-11-07,Port Kathyfort,0,1,0,2,4534.115,6827.54,2293.425,0,1,0,0,1,0,3,1
456,843,Pedro Schwartz,mitchelllawrence@yahoo.com,001-893-862-8238x683,West,High,195,Bank 195,North,0.81,9673.62,USD,2024-08-26,West Christy,0,1,0,1,9673.62,9673.62,0.0,0,1,0,0,1,0,3,1
457,108,Robert Bryant,lewisjeffrey@martin.org,931-999-7253,North,High,507,Bank 507,East,0.82,7901.96,USD,2024-08-14,Burkemouth,0,1,0,2,8619.745,9337.53,-717.7850000000008,0,1,0,0,1,0,3,1
458,830,Christopher Brown,melanie82@gmail.com,001-883-866-4462x35786,South,Medium,141,Bank 141,West,0.88,3517.29,USD,2024-10-10,Lake Brittanyfort,0,1,0,2,3837.07,4156.85,-319.7800000000002,0,1,0,0,1,0,2,1
459,381,Amanda Newman,gloriakelly@jenkins.biz,595-156-5789,East,Low,136,Bank 136,West,0.67,9583.48,USD,2024-11-05,West Jamesside,1,1,0,3,3808.1733333333336,9583.48,5775.3066666666655,0,1,0,0,1,0,1,1
460,581,Tammy Tucker,kendrabenson@savage.com,+1-120-453-9061x8689,North,Low,114,Bank 114,South,0.64,5406.76,USD,2024-08-28,New Randy,0,1,0,1,5406.76,5406.76,0.0,0,1,0,0,1,0,1,1
461,842,Abigail Jones,canthony@gmail.com,432.209.2539x95183,West,High,859,Bank 859,North,0.9,2187.11,USD,2024-07-18,Nicolefurt,0,1,0,1,2187.11,2187.11,0.0,0,1,0,0,1,0,3,1
462,158,Shannon Allen,ostanley@hotmail.com,957.181.0720x718,North,Low,535,Bank 535,East,0.55,5251.13,USD,2024-06-06,Samanthaport,0,1,0,2,6393.84,7536.55,-1142.71,0,1,0,0,1,0,1,1
463,246,Stephen Vega,adkinslisa@cole.com,(114)648-7212x935,West,Medium,1001,Bank 1001,South,0.66,4942.58,USD,2024-08-06,South Adamton,1,1,0,3,3808.6866666666665,4942.58,1133.8933333333334,0,1,0,0,1,0,2,1
464,19,Rebekah Alexander,raven28@holmes-reyes.com,859-332-7429x154,West,Low,527,Bank 527,West,0.59,3668.41,USD,2023-12-05,South Jose,1,1,0,3,2430.96,3668.41,1237.4499999999998,0,1,0,0,0,0,1,1
465,205,Tina Young,bwalker@lee.com,994-610-1443x411,West,High,685,Bank 685,North,0.96,420.03,USD,2024-09-04,South Amberstad,0,1,0,1,420.03,420.03,0.0,0,1,0,0,1,0,3,1
466,199,Michelle Stafford,sanchezerik@hotmail.com,(926)029-5005x328,South,Low,969,Bank 969,East,0.97,8385.43,USD,2024-06-04,Port Dana,1,1,0,3,5820.926666666666,8385.43,2564.503333333334,0,1,0,0,1,0,1,1
467,142,Billy Lee,gwagner@austin-larson.com,990-370-1257x4142,North,Medium,872,Bank 872,West,0.93,3546.9,USD,2024-06-19,Lake Edwardbury,1,1,0,2,3769.74,3992.58,-222.8399999999997,0,1,0,0,1,0,2,1
468,66,Robert Sosa,ryan60@cross-kelley.com,+1-186-636-5804x292,East,Low,250,Bank 250,West,0.83,3439.5,USD,2024-09-27,Timothyside,1,1,0,2,4641.9349999999995,5844.37,-1202.4349999999995,0,1,0,0,1,0,1,1
469,849,Sarah Mccarty,christophergardner@gmail.com,001-177-353-2915x768,West,Low,93,Bank 93,North,0.79,9442.85,USD,2024-01-10,Katherinetown,0,1,0,3,7342.876666666666,9442.85,2099.9733333333343,0,1,0,0,1,0,1,1
470,926,Judith Kennedy,tamara54@rodriguez-mckee.net,690-076-0746x43091,South,High,212,Bank 212,West,0.92,6761.3,USD,2024-03-10,Shanebury,1,1,0,2,3773.1150000000002,6761.3,2988.185,0,1,0,1,1,0,3,1
471,416,Nicholas Sloan,derek71@hall-madden.com,(365)059-0550x2085,North,Medium,308,Bank 308,West,0.99,7531.77,USD,2024-02-24,Richardchester,1,1,0,1,7531.77,7531.77,0.0,0,1,0,1,1,0,2,1
472,423,Joshua Ortiz,saraholmes@hernandez-moran.com,5400975139,South,Medium,965,Bank 965,South,0.95,7153.5,USD,2024-08-26,Aaronborough,1,1,0,3,4648.446666666667,7153.5,2505.0533333333333,0,1,0,0,0,0,2,1
473,791,Lindsey Ruiz,matthew70@roth-roberts.com,(898)042-5469,North,Medium,232,Bank 232,East,0.53,5298.63,USD,2024-02-23,Youngstad,0,1,0,1,5298.63,5298.63,0.0,0,1,0,0,1,0,2,1
474,217,Andrew Golden,alexanderrichard@rose.com,+1-652-615-1317x21098,East,High,755,Bank 755,West,0.84,5426.31,USD,2024-10-17,Lake Anthonyshire,1,1,0,1,5426.31,5426.31,0.0,0,1,0,0,1,0,3,1
475,95,Amy Bates,sherryvillanueva@yahoo.com,847.738.4007,East,Medium,963,Bank 963,North,0.84,4851.24,USD,2024-01-19,Lake Stacy,1,1,0,3,4953.203333333334,9856.99,-101.96333333333405,0,1,0,0,1,0,2,1
476,751,Tyler Gibbs II,moorestephanie@yahoo.com,201-806-7956x67909,North,High,73,Bank 73,South,0.62,4145.44,USD,2024-10-19,Powellland,1,1,0,1,4145.44,4145.44,0.0,0,1,0,1,1,0,3,1
477,176,Julie Walker,ksanchez@lloyd.org,001-853-737-2857,West,High,332,Bank 332,East,0.73,663.62,USD,2024-07-15,Port Matthewhaven,1,1,0,2,4309.09,7954.56,-3645.4700000000003,0,1,0,0,1,0,3,1
478,68,Anthony Nunez,marshalllinda@watson.com,158.837.5340x7988,West,Medium,918,Bank 918,South,0.52,3637.41,USD,2023-12-16,Chadland,1,1,0,2,3408.0699999999997,3637.41,229.34000000000015,0,1,0,1,1,0,2,1
479,89,Christina Cross,tmarks@dalton.com,(065)368-4609x7005,South,Low,866,Bank 866,North,0.64,2133.82,USD,2024-02-26,Lake Benjaminhaven,0,1,0,3,2650.5866666666666,4909.12,-516.7666666666664,0,1,0,0,1,0,1,1
480,936,Zachary Edwards DDS,kimberly61@collins.biz,388-588-5115x362,North,High,780,Bank 780,West,0.97,2237.84,USD,2024-08-02,Lake Ericborough,1,1,0,1,2237.84,2237.84,0.0,0,1,0,0,1,0,3,1
481,846,Travis Reyes,simmonsrobert@hotmail.com,(816)091-7303,North,Low,144,Bank 144,South,0.66,3144.19,USD,2024-04-26,Smithchester,1,1,0,3,4281.323333333334,5547.11,-1137.1333333333337,0,1,0,0,1,0,1,1
482,478,Carol Ward,alisonwalker@yahoo.com,001-910-053-7478x738,East,High,313,Bank 313,South,0.75,7721.13,USD,2024-11-05,East Belindatown,1,1,0,1,7721.13,7721.13,0.0,0,1,0,0,1,0,3,1
483,511,Rebecca Murray,franksteven@velasquez-cox.com,+1-135-391-0505,East,Medium,264,Bank 264,West,0.86,8287.55,USD,2024-02-08,Watsonmouth,1,1,0,1,8287.55,8287.55,0.0,0,1,0,0,1,0,2,1
484,97,Linda Johnson,denise67@velasquez.com,599.039.3558x7563,East,High,171,Bank 171,East,0.75,224.51,USD,2024-09-10,Andersonview,0,1,0,1,224.51,224.51,0.0,0,1,0,0,0,0,3,1
485,453,Patrick Hendricks,fbryant@yahoo.com,533-537-0628x4353,South,Medium,125,Bank 125,West,0.65,5513.92,USD,2024-11-20,East Kim,0,1,0,2,5728.05,5942.18,-214.1300000000001,0,1,0,0,1,0,2,1
